n_amenageur,n_operateur,n_enseigne,n_station,ad_station,code_insee,Xlongitude,Ylatitude,nbre_pdc,acces_recharge_grouped,accessibilité_grouped,nb_prises_grouped,prises_grouped,nb_T2_grouped,nb_T3_grouped,nb_EF_grouped,nb_chademo_grouped,nb_combo_grouped
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,BREIL SUR ROYA - Boulevard Rouvier,Boulevard Rouvier 6540 BREIL SUR ROYA,6023,7.51395,43.936804,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,MENTON - Quai De Monléon ( Borne 2),Quai De Monléon ( Borne 2) 6500 MENTON,6083,7.507036,43.775094,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,CASTELLAR - Avenue Saint Antoine,Avenue Saint Antoine 6500 CASTELLAR,6035,7.497872,43.806605,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,CASTILLON - Chemin De Saint Antonin (Hotel De La Bergerie),Chemin De Saint Antonin (Hotel De La Bergerie) 6500 CASTILLON,6036,7.472565,43.833315,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,MENTON - Promenade Du Maréchal Leclerc De Hautecloque,Promenade Du Maréchal Leclerc De Hautecloque 6500 MENTON,6083,7.494254,43.781006,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,TENDE - Rue Antoine Vassallo,Rue Antoine Vassallo 6430 TENDE,6163,7.593553,44.089398,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,SOSPEL - Route De Menton,Route De Menton 6380 SOSPEL,6136,7.449385,43.876103,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,LA TURBIE - Rue De L'Amendola,Rue De L'Amendola 6320 LA TURBIE,6150,7.400442,43.739492,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,"MENTON - Route De Sospel, Parking De L'Araucaria","Route De Sospel, Parking De L'Araucaria 6500 MENTON",6083,7.492061,43.790619,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,BEAUSOLEIL - Avenue De Saint Romain,Avenue De Saint Romain 6240 BEAUSOLEIL,6012,7.435606,43.751566,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,MOULINET - Boulevard Borriglione,Boulevard Borriglione 6380 MOULINET,6086,7.414438,43.941508,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,MENTON - Avenue Cernuschi,Avenue Cernuschi 6500 MENTON,6083,7.487925,43.776274,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,MENTON - Rue Prato,Rue Prato 6500 MENTON,6083,7.499757,43.773746,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,GORBIO - Place Des Victoires,Place Des Victoires 6500 GORBIO,6067,7.442932,43.78694,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,BEAUSOLEIL - Boulevard Des Moneghetti,Boulevard Des Moneghetti 6240 BEAUSOLEIL,6012,7.416627,43.738728,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,MENTON - Parking Place D'Armes,Parking Place D'Armes 6500 MENTON,6083,7.491535,43.768664,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,SAINTE AGNES - Square Sainte Agnes,Square Sainte Agnes 6500 SAINTE AGNES,6113,7.462256,43.799141,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,BEAUSOLEIL - Avenue De Verdun (Eglise Beausoleil),Avenue De Verdun (Eglise Beausoleil) 6240 BEAUSOLEIL,6012,7.426915,43.744525,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,ROQUEBRUNE CAP MARTIN - Avenue De La Paix,Avenue De La Paix 6190 ROQUEBRUNE CAP MARTIN,6104,7.479481,43.76015,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,MENTON - Promenade de la mer,Promenade de la mer 6500 MENTON,6083,7.513379,43.781903,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,MENTON - Quai De Monléon (Borne 1),Quai De Monléon (Borne 1) 6500 MENTON,6083,7.507033,43.775118,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,ROQUEBRUNE CAP MARTIN - Avenue Raymond Poincaré,Avenue Raymond Poincaré 6190 ROQUEBRUNE CAP MARTIN,6104,7.45799,43.765323,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,LA BRIGUE - Avenue Du Général De Gaulle,Avenue Du Général De Gaulle 6430 LA BRIGUE,6162,7.616321,44.063348,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,ROQUEBRUNE CAP MARTIN - Avenue Princesse Grace,Avenue Princesse Grace 6190 ROQUEBRUNE CAP MARTIN,6104,7.438363,43.751828,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,SAORGE - Avenue Du Dr Joseph Daveo,Avenue Du Dr Joseph Daveo 6540 SAORGE,6132,7.551562,43.989458,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CARF,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,FONTAN - Quai De La Roya,Quai De La Roya 6550 FONTAN,6062,7.554498,44.002431,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Antibes Parking St Roch,Avenue de Verdun,6004,7.123361,43.583973,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Bouyon Parking Village,Route de Bézaudun,6022,7.122704,43.825059,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Antibes Parking Maupassant,Avenue Guy de Maupassant,6004,7.109960,43.568873,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Biot Parking Village,Chemin Neuf,6018,7.094550,43.627631,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Roquefort-les-Pins Parking Centre Village,Route de Valbonne,6105,7.049019,43.665606,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Valbonne Parking Valis Bonna,Parking Valis Bonna,6152,7.006775,43.642094,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Roquefort-les-Pins Parking Intermarché,Chemin de la Basse Ferme,6105,7.043412,43.667913,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,La Colle-Sur-Loup Stade de Football,Boulervard Alex Rouberts,6044,7.099003,43.685255,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Vallauris Parking Louce,Rue Alexandre Louce,6155,7.074144,43.569863,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Valbonne Parking Garbejaïre,Parking Centre Médical médiathèque,6152,7.044881,43.624324,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Villeneuve-Loubet Parking Fighières,Boulevard Eric Tabarly,6161,7.139475,43.637202,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Valbonne Parking Hotel de Ville,Avenue St Roch,6152,7.007235,43.640322,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Antibes Parking Garbero,Chemin des Frères Garbero,6004,7.121970,43.600078,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Vallauris Parking Plage,Avenue des Frères Roustan,6155,7.072232,43.564845,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Valbonne Place Bermond,Place Bermond,6152,7.039275,43.621956,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Le Bar-sur-Loup Parking Place de la Tour,Place de la Tour,6010,6.989378,43.701405,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Vallauris Parking Stade,Avenue Jérome Massier,6155,7.053818,43.575956,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Biot Parking St Philippe,Avenue de la Roumanille,6018,7.074646,43.618129,2,payant,24h/24,8,"['E/F-T2', 'E/F-T2', 'E/F-T2', 'E/F-T2']",4,0,4,0,0
CASA,Sodetrel,WiiiZ,Tourrettes-sur-Loup Parking de la Madeleine,Parking de la Madeleine,6148,7.063297,43.718617,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Antibes Place Général de Gaulle,Place Général de Gaulle,6004,7.120677,43.580115,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Vallauris Parking Mairie,Avenue de l'Hopital,6155,7.056048,43.579429,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Villeneuve-Loubet Parking Médiathèque,Allée René Cassin,6161,7.126920,43.656188,2,payant,24h/24,8,"['E/F-T2', 'E/F-T2', 'E/F-T2', 'E/F-T2']",4,0,4,0,0
CASA,Sodetrel,WiiiZ,La Colle-Sur-Loup Parking Straputicari,Rue des Ecoles,6044,7.106864,43.686064,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Gréolières Parking Faïsse,Route de Gentelly,6070,6.943561,43.796143,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Antibes Azur Arena,Rue Henri Laugier,6004,7.076204,43.605541,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Gourdon Village - Parking de la Ferrage,Parking de la Ferrage,6068,6.977588,43.720795,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Châteauneuf-Grasse Parking Place des Pins,Place des Pins,6038,6.972869,43.680862,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Villeneuve-Loubet Parking Général De Gaulle,Place Général de Gaulle,6161,7.120687,43.658475,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Vallauris Parking Allinei,Avenue des Mimosas,6155,7.077683,43.571644,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Antibes Parking Foch,Boulevard maréchal foch,6004,7.120866,43.578244,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Opio Parking centre commercial Font Neuve,Rond point de la fontaine neuve,6089,6.985467,43.667214,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CASA,Sodetrel,WiiiZ,Le Rouret Parking Mairie,Chemin des Pierres de Moulins,6112,7.005572,43.674377,2,payant,24h/24,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CC VITRY CHAMPAGNE ET DER,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,VITRY LE FRANCOIS - Place Giraud,Place Giraud 51300 VITRY LE FRANCOIS,51649,4.583266,48.723502,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CC VITRY CHAMPAGNE ET DER,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,VITRY LE FRANCOIS - Rue De La Couronne Des Indes,Rue De La Couronne Des Indes 51300 VITRY LE FRANCOIS,51649,4.576532,48.727153,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CC VITRY CHAMPAGNE ET DER,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,VITRY LE FRANCOIS - Rue Du Vieux Port,Rue Du Vieux Port 51300 VITRY LE FRANCOIS,51649,4.59147,48.726141,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CC VITRY CHAMPAGNE ET DER,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,VITRY LE FRANCOIS - Place D'Armes,Place D'Armes 51300 VITRY LE FRANCOIS,51649,4.585675,48.725332,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CC VITRY CHAMPAGNE ET DER,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,VITRY LE FRANCOIS - Rue Charles Simon,Rue Charles Simon 51300 VITRY LE FRANCOIS,51649,4.598055,48.71535,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CC VITRY CHAMPAGNE ET DER,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,VITRY LE FRANCOIS - Place De La Halle,Place De La Halle 51300 VITRY LE FRANCOIS,51649,4.584531,48.727635,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CC VITRY CHAMPAGNE ET DER,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,VITRY LE FRANCOIS - Parking Place De La Gare,Parking Place De La Gare 51300 VITRY LE FRANCOIS,51649,4.587745,48.7185,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CC VITRY CHAMPAGNE ET DER,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,VITRY LE FRANCOIS - Rue Paul Foureur,Rue Paul Foureur 51300 VITRY LE FRANCOIS,51649,4.586977,48.732577,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
CC de la Côtičre,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,NIEVROZ - Parking de covoiturage - Route de Balan,Route de Balan 1120 NIEVROZ,1276,5.051902,45.837942,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
CCPA,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,CHÂTEAU-GAILLARD - Rue Jean Mermoz,Rue Jean Mermoz 1500 CHÂTEAU-GAILLARD,1089,5.312832,45.976184,4,payant,24h/24 7j/7,8,"['T2 - EF', 'T2 - EF', 'T3 - EF', 'T2 - EF']",3,1,4,0,0
CCPA,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,MEXIMIEUX - Rue Des Stades,Rue des stades 1800 MEXIMIEUX,1244,5.192075,45.900445,4,payant,24h/24 7j/7,8,"['T2 - EF', 'T2 - EF', 'T2 - EF', 'T2 - EF']",4,0,4,0,0
CCVBA,BOUYGUES ENERGIES ET SERVICES,SIMONE,PARADOU - Parking Des coles,Parking Des coles 13520 PARADOU,13068,4.782551,43.719317,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
CCVBA,BOUYGUES ENERGIES ET SERVICES,SIMONE,MAS-BLANC-DES-ALPILLES - Place Pierre Limberton,Place Pierre Limberton 13103 MAS-BLANC-DES-ALPILLES,13057,4.755862,43.788423,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
CCVBA,BOUYGUES ENERGIES ET SERVICES,SIMONE,SAINT-REMY-DE-PROVENCE - Office De Tourisme - Place Jean Jaurès,Office De Tourisme - Place Jean Jaurès 13210 SAINT-REMY-DE-PROVENCE,13100,4.831202,43.786244,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
CCVBA,BOUYGUES ENERGIES ET SERVICES,SIMONE,FONTVIEILLE - Parking Des Arènes,Parking Des Arènes 13990 FONTVIEILLE,13038,4.709475,43.724666,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
CCVBA,BOUYGUES ENERGIES ET SERVICES,SIMONE,EYGALIERES - Parking Avenue Leon Blum,Parking Avenue Leon Blum 13810 EYGALIERES,13034,4.94716,43.761237,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
CCVBA,BOUYGUES ENERGIES ET SERVICES,SIMONE,AUREILLE - Place Du Huit Mai 1945,Place Du Huit Mai 1945 13930 AUREILLE,13006,4.948532,43.706298,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
CCVBA,BOUYGUES ENERGIES ET SERVICES,SIMONE,SAINT-REMY-DE-PROVENCE - Place Du Général De Gaulle,Place Du Général De Gaulle 13210 SAINT-REMY-DE-PROVENCE,13100,4.829711,43.792941,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
CCVBA,BOUYGUES ENERGIES ET SERVICES,SIMONE,MAUSSANE-LES-ALPILLES - Avenue Des Alpilles,Avenue Des Alpilles 13520 MAUSSANE-LES-ALPILLES,13058,4.805189,43.722592,0,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
CCVBA,BOUYGUES ENERGIES ET SERVICES,SIMONE,MAUSSANE-LES-ALPILLES - Maison De Retraite De La Vallée Des Baux,Maison De Retraite De La Vallée Des Baux 13520 MAUSSANE-LES-ALPILLES,13058,4.80578,43.721516,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
CCVBA,BOUYGUES ENERGIES ET SERVICES,SIMONE,SAINT-ETIENNE-DU-GRES - Avenue Frédéric Mistral,Avenue Frédéric Mistral 13103 SAINT-ETIENNE-DU-GRES,13094,4.726419,43.781708,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
CCVBA,BOUYGUES ENERGIES ET SERVICES,SIMONE,MOURIES - Pré D'Ester,Pré D'Ester 13890 MOURIES,13065,4.870647,43.691626,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
CELLIEU,SIEL42,MOBILOIRE,Parking place verdun,place de verdun,42032,4.541992,45.523216,2,Payant depuis le 01/07/2018,24/24 - 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CHARLIEU,SIEL42,MOBILOIRE,parking place de la bouverie,3 place de la bouverie,42052,4.174949,46.158130,2,Payant depuis le 01/07/2018,24/24 - 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CHAZELLES SUR LYON,SIEL42,MOBILOIRE,Parking musée du chapeau,26 rue martouret,42059,4.394111,45.638402,2,Payant depuis le 01/07/2018,24/24 - 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
CNR,Freshmile,move in pure,Givors,"Place Jules Mouton
4, rue des Tuileries ",69091,4.77033,45.59020,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Bellegarde-sur-Valserine,Place Victor Bérard,01033,5.82984,46.10880,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Neydens,Route des Envignes,74201,6.09447,46.12420,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Saint-Romain-en-Gal,Rue des Thermes,69235,4.86794,45.52920,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Villeneuve-lès-Avignon,"5, avenue Charles de Gaulle",30351,4.79986,43.96310,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Saint-Vulbas (Parc industriel de la Plaine de l'Ain),"Parc industriel de la Plaine de l'Ain
Avenue Charles de Gaulle",01390,5.28599,45.83740,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Pont-Saint-Esprit,"3, place du 18 Juin 1940",30202,4.64748,44.25890,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Montélimar,Avenue du 14 Juillet 1789,26198,4.74393,44.55450,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Piolenc,"6, impasse de Provence",84091,4.76131,44.17340,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Lyon Confluence,Rue Ravat,69382,4.82282,45.74460,3,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,9,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",3,0,0,3,3
CNR,Freshmile,move in pure,Aix-les-Bains,"22, avenue Daniel Rops",73008,5.89539,45.69100,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Arles,"1-9, avenue Jean Monnet",13004,4.61815,43.67400,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Port-Saint-Louis,"2, avenue Anatole France",13078,4.80892,43.38370,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Rilleux-la-Pape,Avenue de l'Europe,69286,4.90853,45.81920,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Saint-Pierre-de-Bœuf,"Avenue du Rhône
Île Bugnon",42272,4.75584,45.38060,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Laveyron,"123, la Croix des Mailles",26160,4.81426,45.20360,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Bourg-lès-Valence,"91, route de la roche de Glun",26058,4.87742,44.96070,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Tarascon,"4, place Colonel Berrurier",13108,4.65646,43.80150,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Bollène,Promenade Léon Perrier,84019,4.74008,44.30400,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Tournon,Promenade Roche de France,07324,4.82856,45.07060,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Écully,Le Perollier,69081,4.78329,45.78750,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Soyons,"Zone Commerciale Les Freydières
Route de Valence",07316,4.86094,44.91940,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
CNR,Freshmile,move in pure,Seyssel,"Port Gallatin
8, route d'Aix-les-Bains",74269,5.83438,45.95690,2,"5€ / 45min, si abonné (10€/mois) : 1€/10min",24h/24 7j/7,6,"['T2-Combo2-CHAdeMO', 'T2-Combo2-CHAdeMO']",2,0,0,2,2
