station_id,source,error,detail
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE22AC45106, local: 45106"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC49430, local: 49430"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC60973, local: 60973	"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC50650, local: 50650"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC50637, local: 50637"
,lumiin,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLUMEVALSERINE1, local: 3c260145-276e-492d-82fd-bed3fda057ba"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC62871, local: 62871"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC62872, local: 62872"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC60013, local: 60013"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC60012, local: 60012"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZIME22AC47222, local: 47222"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE24DC55361, local: 55361"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC54738, local: 54738"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC61057, local: 61057"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC61047, local: 61047"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC61046, local: 61046"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC61056, local: 61056"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZIME22AC95349, local: 95349"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC95344, local: 95344"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZIME22AC19518, local: 19518"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZIME22AC78037, local: 78037"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZIME22AC78036, local: 78036"
,lumiin,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLUMELACLAPE11, local: f1be318f-a242-42a9-ad6e-73d6cd386179"
,lumiin,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLUMEFLOREAL11, local: 651b5aa1-1762-4c01-82e4-6572c740945c"
,lumiin,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLUMEBASTIDEVENCE1, local: f77e415b-bcf9-4b98-923e-c2d6202963f4"
,vincent-moule,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLE2EDWKL1, local: FRLE2EDWKL1"
,vincent-moule,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1EVSFB1, local: FRFR1EVSFB1"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZIME22AC77754, local: 77754"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZIME22AC77752, local: 77752"
,gregory-stoops,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1EQTGP1, local: FR*FR1*EQTGP*1"
,gregory-stoops,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1EGMAM1, local: FR*FR1*EGMAM*1"
FR*FR1*PRATIESIM0E,evzen-smeg-developpement,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,37792050403
FR*FR1*PR8SVAECJXV,evzen-smeg-developpement,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,37792050403
,tanguy-clavel,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1EKHV1, local: 01FR391256KFGBJ9W05VEPKKGD"
,jerome-cicile,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRPVDEVGFRA71, local: "
,jerome-cicile,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRPVDEVGFRA71, local: "
,jerome-cicile,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRPVDEVGFRA71, local: "
,jerome-cicile,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRPVDEVGFRA71, local: "
,jerome-cicile,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRPVDEVGFRA71, local: "
,jerome-cicile,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRPVDEVGFRA71, local: "
,jerome-cicile,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRPVDEVGFRA71, local: "
,jerome-cicile,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRPVDEVGFRA71, local: "
,jerome-cicile,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRPVDEVGFRA71, local: "
,jerome-cicile,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRPVDEVGFRA71, local: "
,sebalyo-solar,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRE000009336824, local: "
,vincent-moule,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1EUVMW, local: FR*FR1*EUVMW"
,vincent-moule,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLE2EDGSS1, local: FRLE2EDGSS1"
,lumiin,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLUMEROUMANILLE11, local: e5981b93-4ae8-4595-9b8c-f7582b59c5fe"
,lumiin,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLUMEEVAJADE11, local: 71dbeab0-2dff-4a52-bdc6-fc3a114fa3de"
,autorecharge,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRAU1E0022, local: 559912"
,bertrand-rochefort,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRE10E921, local: "
,bertrand-rochefort,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRE10E921, local: "
,autorecharge,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRAU1E0020, local: 555724"
,autorecharge,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRAU1E0017, local: 333055"
,autorecharge,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRAU1E0023, local: 562957"
,nw-iecharge,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRIENS35353A, local: "
,nw-iecharge,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRIENS35353A, local: "
,nw-iecharge,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRIENS35353A, local: "
,nw-iecharge,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRIENS35353A, local: "
,nw-iecharge,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRIENS35353A, local: "
,vincent-moule,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1EDDVK1, local: FRFR1EDDVK1"
,vincent-moule,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1ELKDM1, local: FRFR1ELKDM1"
,maneo,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRMAPE000000006659, local: 02af2893-256f-4124-8d58-c728dc38f720"
,maneo,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1EBVFK1, local: 02af2893-256f-4124-8d58-c728dc38f720"
FR*MAP*P000000006777,maneo,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,0694 495 065
,vincent-moule,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1ENDBC1, local: FRFR1ENDBC1"
,lumiin,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLUM3RIVIERES1, local: 22504292-faaf-4219-8d24-8f822f74830c"
,vincent-moule,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1ETSEA1, local: FRFR1ETSEA1"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC56657, local: 56657"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC57006, local: 57006"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE22AC122021, local: 122021"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC60498, local: 60498"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC60506, local: 60506"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC63419, local: 63419"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC63418, local: 63418"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC55366, local: 55366"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC55367, local: 55367"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC55370, local: 55370"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC55371, local: 55371"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZKAE22AC88393, local: 88393"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZKAE24DC88392, local: 88392"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZSUE22AC36280, local: 36280"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZSUE22AC36279, local: 36279"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZIME22AC50491, local: 50491"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZIME22AC50490, local: 50490"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE22AC28235, local: 28235"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE22AC28236, local: 28236"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE22AC71514, local: 71514"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE22AC71494, local: 71494"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE22AC121730, local: 121730"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC96902, local: 96902"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC56571, local: 56571"
,nm-securelec,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRMAPE000013386096, local: 2a58421e-08e5-4992-bcad-7e53de800fdf"
,nm-securelec,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRMAPE000013448034, local: 2a58421e-08e5-4992-bcad-7e53de800fdf"
,lumiin,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLUMECLECHAMPS11, local: e5ed9769-55df-4ef0-9f84-62673a8b44da"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC96887, local: 96887"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC57150, local: 57150"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC60380, local: 60380"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZKAE22AC90067, local: 90067"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZKAE24DC90066, local: 90066"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC50784, local: 50784"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC59911, local: 59911"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRE10E22AC128989, local: 128989"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE24DC80464, local: 80464"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE22AC80465, local: 80465"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC48423, local: 48423"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC64646, local: 64646"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC48422, local: 48422"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZTLE22AC64645, local: 64645"
,maneo,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1ESMNJ1, local: 02af2893-256f-4124-8d58-c728dc38f720"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC49702, local: 49702"
,maneo,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRP000000007069, local: 02af2893-256f-4124-8d58-c728dc38f720"
,maneo,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1ESMNJ1, local: 02af2893-256f-4124-8d58-c728dc38f720"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZKAE22AC63713, local: 63713"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZKAE24DC63712, local: 63712"
,borneco,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRBHM777777, local: "
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE22AC55849, local: 55849"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE24DC55848, local: 55848"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC64556, local: 64556"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC64555, local: 64555"
FR*DOU*P27120CRACKS,kallista-bdr,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,+33 0 800 96 00 80
FR*DOU*P27120CRACKS,kallista-bdr,le champ station_deux_roues n'est pas valide,FRDOUP27120CRACKS
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE24DC55851, local: 55851"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZPEE22AC55852, local: 55852"
,borneco,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRBHM66666666, local: "
FR*MAP*P000000006951,wallbox-france,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
,lumiin,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLUMELOUCASTELET11, local: 4f3433e4-aeb8-4c48-9301-097b84cefc73"
,lumiin,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLUMELAGRANDEBASTIDE11, local: 4f68bd40-89f2-4196-a124-574c808ee030"
,lumiin,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRLUMEPOINTSUBLIME11, local: 867580d1-94f0-43af-a80e-bd0da75ee828"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZKAE24DC38834, local: 38834"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZKAE22AC38835, local: 38835"
,zeborne,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRZMAE22AC61743, local: 61743"
,regie-municipale-delectricite-de-loos,le format de l'identifiant ref:EU:EVSE (id_station_itinerance) n'est pas valide,"iti: FRFR1EAYRU, local: "
